year,donor_name,recipient_name,Principal gender equality,Principal all climate,Principal disability,flow_name,usd_disbursement_deflated
2022,Hungary,Congo,FALSE,FALSE,FALSE,ODA Grants,0.001341
2022,Hungary,Libya,FALSE,FALSE,FALSE,ODA Grants,0.001341
2022,Hungary,Mauritius,FALSE,FALSE,FALSE,ODA Grants,0.002161
2022,Korea,Senegal,TRUE,FALSE,FALSE,ODA Grants,0.143263
2022,Korea,Tanzania,TRUE,FALSE,FALSE,ODA Grants,4.625008
2022,Korea,Democratic Republic of the Congo,TRUE,FALSE,FALSE,ODA Grants,2.065441
2022,Korea,Mozambique,FALSE,TRUE,FALSE,ODA Grants,2.5718
2022,Korea,Algeria,FALSE,TRUE,FALSE,ODA Grants,0.082683
2022,Korea,"Africa, regional",TRUE,FALSE,FALSE,ODA Grants,0.041202
2022,Korea,Ghana,TRUE,FALSE,FALSE,ODA Grants,2.247213
2022,Korea,Kenya,FALSE,TRUE,FALSE,ODA Grants,5.953977
2022,Korea,Côte d'Ivoire,FALSE,TRUE,FALSE,ODA Grants,1.824747
2022,Korea,Nigeria,TRUE,FALSE,FALSE,ODA Grants,0.066834
2022,Korea,Ethiopia,TRUE,FALSE,FALSE,ODA Grants,2.490595
2022,Korea,Morocco,FALSE,TRUE,FALSE,ODA Grants,2.513757
2022,Korea,Uganda,TRUE,FALSE,FALSE,ODA Grants,4.772002
2022,Korea,Somalia,TRUE,FALSE,FALSE,ODA Grants,0.09626
2022,Korea,Guinea,TRUE,FALSE,FALSE,ODA Grants,0.223968
2022,Korea,Liberia,TRUE,FALSE,FALSE,ODA Grants,0.223968
2022,Korea,Côte d'Ivoire,TRUE,FALSE,FALSE,ODA Grants,4.039076
2022,Korea,Sierra Leone,TRUE,FALSE,FALSE,ODA Grants,0.424136
2022,Korea,Tanzania,FALSE,TRUE,FALSE,ODA Grants,0.072346
2022,Korea,Democratic Republic of the Congo,FALSE,TRUE,FALSE,ODA Grants,1.500206
2022,Korea,Cameroon,FALSE,FALSE,TRUE,ODA Grants,0.034428
2022,Korea,Egypt,FALSE,FALSE,TRUE,ODA Grants,0.005842
2022,Korea,Ethiopia,FALSE,FALSE,TRUE,ODA Grants,0.005842
2022,Korea,Tanzania,FALSE,FALSE,TRUE,ODA Grants,0.354712
2022,Korea,Uganda,FALSE,FALSE,TRUE,ODA Grants,0.314088
2022,Korea,Democratic Republic of the Congo,FALSE,FALSE,TRUE,ODA Grants,0.028585
2022,Korea,Kenya,TRUE,FALSE,FALSE,ODA Grants,2.674963
2022,Korea,Burundi,TRUE,FALSE,FALSE,ODA Grants,0.028585
2022,Korea,Equatorial Guinea,FALSE,FALSE,FALSE,ODA Grants,0.005842
2022,Korea,Rwanda,TRUE,FALSE,FALSE,ODA Grants,2.502851
2022,Korea,Cameroon,TRUE,FALSE,FALSE,ODA Grants,2.308411
2022,Korea,Mozambique,TRUE,FALSE,FALSE,ODA Grants,2.520728
2022,Korea,Zambia,TRUE,FALSE,FALSE,ODA Grants,0.335725
2022,Korea,Ghana,FALSE,TRUE,FALSE,ODA Grants,0.601172
2022,Korea,Egypt,TRUE,FALSE,FALSE,ODA Grants,2.106816
2022,Korea,Ethiopia,FALSE,TRUE,FALSE,ODA Grants,2.791096
2022,Korea,Zimbabwe,TRUE,FALSE,FALSE,ODA Grants,0.069991
2022,Korea,Sudan,TRUE,FALSE,FALSE,ODA Grants,0.808591
2022,Korea,Comoros,TRUE,FALSE,FALSE,ODA Grants,1.193963
2022,Korea,Chad,TRUE,FALSE,FALSE,ODA Grants,2.237294
2022,Korea,South Sudan,FALSE,TRUE,FALSE,ODA Grants,1.711913
2022,Korea,Botswana,FALSE,FALSE,TRUE,ODA Grants,0.096501
2022,Korea,South Africa,FALSE,FALSE,TRUE,ODA Grants,0.18915
2022,Korea,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.096213
2022,Korea,Uganda,FALSE,TRUE,FALSE,ODA Grants,0.281662
2022,Korea,Rwanda,TRUE,TRUE,FALSE,ODA Grants,0.094656
2022,Korea,Ghana,FALSE,FALSE,TRUE,ODA Grants,0.443997
2022,Korea,Kenya,FALSE,FALSE,TRUE,ODA Grants,0.206906
2022,Korea,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.134605
2022,Korea,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,0.173066
2022,Korea,Burundi,FALSE,FALSE,TRUE,ODA Grants,0.022743
2022,Korea,Morocco,TRUE,FALSE,FALSE,ODA Grants,0.022743
2022,Korea,Egypt,FALSE,TRUE,FALSE,ODA Grants,0.045486
2022,Korea,Cameroon,FALSE,TRUE,FALSE,ODA Grants,0.045486
2022,Korea,Algeria,TRUE,FALSE,FALSE,ODA Grants,0.084836
2022,Korea,Malawi,FALSE,FALSE,TRUE,ODA Grants,0.022743
2022,Korea,Nigeria,FALSE,FALSE,TRUE,ODA Grants,0.045486
2022,Korea,Rwanda,FALSE,FALSE,TRUE,ODA Grants,0.022743
2022,Korea,Senegal,FALSE,TRUE,FALSE,ODA Grants,0.807645
2022,Korea,Rwanda,FALSE,TRUE,FALSE,ODA Grants,0.184295
2022,World Health Organisation,Eritrea,FALSE,FALSE,FALSE,ODA Grants,0.907844
2022,World Health Organisation,Algeria,FALSE,TRUE,FALSE,ODA Grants,0.167982
2022,World Health Organisation,Comoros,FALSE,FALSE,FALSE,ODA Grants,0.531236
2022,World Health Organisation,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.826016
2022,World Health Organisation,Gabon,FALSE,FALSE,FALSE,ODA Grants,2.716012
2022,World Health Organisation,Libya,FALSE,FALSE,FALSE,ODA Grants,0.440361
2022,World Health Organisation,Egypt,FALSE,FALSE,FALSE,ODA Grants,1.006897
2022,World Health Organisation,South Africa,FALSE,FALSE,FALSE,ODA Grants,1.554829
2022,World Health Organisation,Cameroon,FALSE,FALSE,FALSE,ODA Grants,1.759418
2022,World Health Organisation,Angola,FALSE,FALSE,FALSE,ODA Grants,4.156339
2022,World Health Organisation,Botswana,FALSE,FALSE,FALSE,ODA Grants,0.771516
2022,World Health Organisation,Botswana,FALSE,TRUE,FALSE,ODA Grants,0.073742
2022,World Health Organisation,Burundi,FALSE,FALSE,FALSE,ODA Grants,1.980648
2022,World Health Organisation,Burundi,FALSE,TRUE,FALSE,ODA Grants,0.01352
2022,World Health Organisation,Congo,FALSE,FALSE,FALSE,ODA Grants,1.971461
2022,World Health Organisation,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,3.714073
2022,World Health Organisation,Benin,FALSE,FALSE,FALSE,ODA Grants,1.852274
2022,World Health Organisation,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,1.473898
2022,World Health Organisation,Guinea,FALSE,TRUE,FALSE,ODA Grants,0.451221
2022,World Health Organisation,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,1.04394
2022,World Health Organisation,Togo,FALSE,FALSE,FALSE,ODA Grants,2.113419
2022,World Health Organisation,Equatorial Guinea,FALSE,FALSE,FALSE,ODA Grants,1.344128
2022,World Health Organisation,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,3.197724
2022,World Health Organisation,Kenya,FALSE,FALSE,FALSE,ODA Grants,1.282166
2022,World Health Organisation,Kenya,FALSE,TRUE,FALSE,ODA Grants,1.106944
2022,World Health Organisation,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.933413
2022,World Health Organisation,Liberia,FALSE,FALSE,FALSE,ODA Grants,2.53257
2022,World Health Organisation,Madagascar,FALSE,FALSE,FALSE,ODA Grants,1.902089
2022,World Health Organisation,Malawi,FALSE,FALSE,FALSE,ODA Grants,1.061842
2022,World Health Organisation,Malawi,FALSE,TRUE,FALSE,ODA Grants,0.016055
2022,World Health Organisation,Mali,FALSE,FALSE,FALSE,ODA Grants,1.434612
2022,World Health Organisation,Mali,FALSE,TRUE,FALSE,ODA Grants,0.411498
2022,World Health Organisation,Mauritania,FALSE,FALSE,FALSE,ODA Grants,0.883169
2022,World Health Organisation,Mauritius,FALSE,FALSE,FALSE,ODA Grants,0.406915
2022,World Health Organisation,Mozambique,FALSE,FALSE,FALSE,ODA Grants,2.523618
2022,World Health Organisation,Nigeria,FALSE,FALSE,FALSE,ODA Grants,3.012841
2022,World Health Organisation,Nigeria,FALSE,TRUE,FALSE,ODA Grants,0.362476
2022,World Health Organisation,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,2.30734
2022,World Health Organisation,Zimbabwe,FALSE,TRUE,FALSE,ODA Grants,0.080679
2022,World Health Organisation,Rwanda,FALSE,FALSE,FALSE,ODA Grants,1.632415
2022,World Health Organisation,Rwanda,FALSE,TRUE,FALSE,ODA Grants,0.198033
2022,World Health Organisation,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.760958
2022,World Health Organisation,Sao Tome and Principe,FALSE,TRUE,FALSE,ODA Grants,0.094957
2022,World Health Organisation,Senegal,FALSE,FALSE,FALSE,ODA Grants,2.004783
2022,World Health Organisation,Eritrea,FALSE,TRUE,FALSE,ODA Grants,0.019197
2022,World Health Organisation,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,2.476733
2022,World Health Organisation,Sierra Leone,FALSE,TRUE,FALSE,ODA Grants,0.345034
2022,World Health Organisation,Namibia,FALSE,FALSE,FALSE,ODA Grants,1.285605
2022,World Health Organisation,Namibia,FALSE,TRUE,FALSE,ODA Grants,0.000322
2022,World Health Organisation,Sudan,FALSE,FALSE,FALSE,ODA Grants,2.306393
2022,World Health Organisation,South Sudan,FALSE,FALSE,FALSE,ODA Grants,5.954195
2022,World Health Organisation,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.79103
2022,World Health Organisation,Tanzania,FALSE,FALSE,FALSE,ODA Grants,2.502704
2022,World Health Organisation,Togo,FALSE,TRUE,FALSE,ODA Grants,0.028266
2022,World Health Organisation,Uganda,FALSE,FALSE,FALSE,ODA Grants,3.213249
2022,World Health Organisation,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,2.336953
2022,World Health Organisation,Zambia,FALSE,FALSE,FALSE,ODA Grants,1.985155
2022,World Health Organisation,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,45.791669
2022,World Health Organisation,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,4.974215
2022,France,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,354.601128000001
2022,World Health Organisation,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,0.738072
2022,World Health Organisation,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,3.886439
2022,World Health Organisation,Chad,FALSE,FALSE,FALSE,ODA Grants,2.041229
2022,World Health Organisation,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.668603
2022,World Health Organisation,Ghana,FALSE,FALSE,FALSE,ODA Grants,1.843462
2022,World Health Organisation,Guinea,FALSE,FALSE,FALSE,ODA Grants,2.259298
2022,France,Nigeria,FALSE,FALSE,FALSE,ODA Grants,49.941427
2022,World Health Organisation,Niger,FALSE,FALSE,FALSE,ODA Grants,1.198085
2022,World Health Organisation,Libya,FALSE,TRUE,FALSE,ODA Grants,0.146445
2022,World Health Organisation,Morocco,FALSE,FALSE,FALSE,ODA Grants,0.927527
2022,World Health Organisation,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.595791
2022,World Health Organisation,Tunisia,FALSE,TRUE,FALSE,ODA Grants,0.055173
2022,World Health Organisation,Egypt,FALSE,TRUE,FALSE,ODA Grants,0.194029
2022,World Health Organisation,South Africa,FALSE,TRUE,FALSE,ODA Grants,0.532992
2022,World Health Organisation,Cameroon,FALSE,TRUE,FALSE,ODA Grants,0.047616
2022,World Health Organisation,Cabo Verde,FALSE,TRUE,FALSE,ODA Grants,0.177048
2022,World Health Organisation,Central African Republic,FALSE,TRUE,FALSE,ODA Grants,0.541238
2022,World Health Organisation,Congo,FALSE,TRUE,FALSE,ODA Grants,0.02216
2022,World Health Organisation,Democratic Republic of the Congo,FALSE,TRUE,FALSE,ODA Grants,0.015197
2022,World Health Organisation,Benin,FALSE,TRUE,FALSE,ODA Grants,0.245859
2022,World Health Organisation,Ethiopia,FALSE,TRUE,FALSE,ODA Grants,2.828083
2022,World Health Organisation,Gabon,FALSE,TRUE,FALSE,ODA Grants,0.044084
2022,World Health Organisation,Gambia,FALSE,TRUE,FALSE,ODA Grants,0.096011
2022,World Health Organisation,Ghana,FALSE,TRUE,FALSE,ODA Grants,0.311101
2022,World Health Organisation,Guinea-Bissau,FALSE,TRUE,FALSE,ODA Grants,0.063102
2022,World Health Organisation,Equatorial Guinea,FALSE,TRUE,FALSE,ODA Grants,0.116798
2022,World Health Organisation,Lesotho,FALSE,TRUE,FALSE,ODA Grants,0.072702
2022,World Health Organisation,Mauritania,FALSE,TRUE,FALSE,ODA Grants,0.197038
2022,World Health Organisation,Mauritius,FALSE,TRUE,FALSE,ODA Grants,0.075346
2022,World Health Organisation,Mozambique,FALSE,TRUE,FALSE,ODA Grants,0.135044
2022,World Health Organisation,Niger,FALSE,TRUE,FALSE,ODA Grants,0.045096
2022,World Health Organisation,Senegal,FALSE,TRUE,FALSE,ODA Grants,0.013223
2022,World Health Organisation,Djibouti,FALSE,FALSE,FALSE,ODA Grants,0.822401
2022,World Health Organisation,Somalia,FALSE,FALSE,FALSE,ODA Grants,1.585734
2022,World Health Organisation,Djibouti,FALSE,TRUE,FALSE,ODA Grants,0.013837
2022,World Health Organisation,Sudan,FALSE,TRUE,FALSE,ODA Grants,0.269983
2022,World Health Organisation,South Sudan,FALSE,TRUE,FALSE,ODA Grants,0.324301
2022,World Health Organisation,Tanzania,FALSE,TRUE,FALSE,ODA Grants,0.237444
2022,World Health Organisation,Eswatini,FALSE,TRUE,FALSE,ODA Grants,0.06018
2022,World Health Organisation,Uganda,FALSE,TRUE,FALSE,ODA Grants,0.318635
2022,World Health Organisation,Zambia,FALSE,TRUE,FALSE,ODA Grants,0.206455
2022,World Health Organisation,Morocco,FALSE,TRUE,FALSE,ODA Grants,0.017387
2022,France,Congo,FALSE,FALSE,FALSE,ODA Grants,37.7749830000001
2022,WHO-Strategic Preparedness and Response Plan,Ghana,FALSE,FALSE,FALSE,ODA Grants,0.225393
2022,WHO-Strategic Preparedness and Response Plan,Algeria,FALSE,FALSE,FALSE,ODA Grants,0.278152
2022,WHO-Strategic Preparedness and Response Plan,Egypt,FALSE,FALSE,FALSE,ODA Grants,0.149982
2022,WHO-Strategic Preparedness and Response Plan,Egypt,FALSE,TRUE,FALSE,ODA Grants,0.006953
2022,WHO-Strategic Preparedness and Response Plan,South Africa,FALSE,FALSE,FALSE,ODA Grants,0.306439
2022,WHO-Strategic Preparedness and Response Plan,Angola,FALSE,FALSE,FALSE,ODA Grants,0.144723
2022,WHO-Strategic Preparedness and Response Plan,Botswana,FALSE,FALSE,FALSE,ODA Grants,0.140152
2022,WHO-Strategic Preparedness and Response Plan,Burundi,FALSE,FALSE,FALSE,ODA Grants,0.149999
2022,WHO-Strategic Preparedness and Response Plan,Cameroon,FALSE,FALSE,FALSE,ODA Grants,0.228725
2022,WHO-Strategic Preparedness and Response Plan,Democratic Republic of the Congo,FALSE,FALSE,FALSE,ODA Grants,0.489263
2022,WHO-Strategic Preparedness and Response Plan,Benin,FALSE,FALSE,FALSE,ODA Grants,0.317425
2022,WHO-Strategic Preparedness and Response Plan,Ethiopia,FALSE,FALSE,FALSE,ODA Grants,0.2338
2022,WHO-Strategic Preparedness and Response Plan,Gabon,FALSE,FALSE,FALSE,ODA Grants,0.198406
2022,WHO-Strategic Preparedness and Response Plan,Gambia,FALSE,FALSE,FALSE,ODA Grants,0.131273
2022,WHO-Strategic Preparedness and Response Plan,Lesotho,FALSE,FALSE,FALSE,ODA Grants,0.100234
2022,WHO-Strategic Preparedness and Response Plan,Liberia,FALSE,FALSE,FALSE,ODA Grants,0.000137
2022,WHO-Strategic Preparedness and Response Plan,Madagascar,FALSE,FALSE,FALSE,ODA Grants,0.0646
2022,WHO-Strategic Preparedness and Response Plan,Malawi,FALSE,FALSE,FALSE,ODA Grants,0.1
2022,WHO-Strategic Preparedness and Response Plan,Mali,FALSE,FALSE,FALSE,ODA Grants,0.081453
2022,WHO-Strategic Preparedness and Response Plan,Mauritania,FALSE,FALSE,FALSE,ODA Grants,0.153278
2022,WHO-Strategic Preparedness and Response Plan,Mauritius,FALSE,FALSE,FALSE,ODA Grants,0.09062
2022,WHO-Strategic Preparedness and Response Plan,Mozambique,FALSE,FALSE,FALSE,ODA Grants,0.159785
2022,WHO-Strategic Preparedness and Response Plan,Mozambique,FALSE,TRUE,FALSE,ODA Grants,0.022308
2022,WHO-Strategic Preparedness and Response Plan,Niger,FALSE,FALSE,FALSE,ODA Grants,0.157431
2022,WHO-Strategic Preparedness and Response Plan,Nigeria,FALSE,FALSE,FALSE,ODA Grants,0.018639
2022,WHO-Strategic Preparedness and Response Plan,Tanzania,FALSE,FALSE,FALSE,ODA Grants,0.081498
2022,WHO-Strategic Preparedness and Response Plan,Togo,FALSE,FALSE,FALSE,ODA Grants,0.117739
2022,WHO-Strategic Preparedness and Response Plan,Uganda,FALSE,FALSE,FALSE,ODA Grants,0.136525
2022,WHO-Strategic Preparedness and Response Plan,Burkina Faso,FALSE,FALSE,FALSE,ODA Grants,0.158941
2022,WHO-Strategic Preparedness and Response Plan,Zambia,FALSE,FALSE,FALSE,ODA Grants,0.05434
2022,WHO-Strategic Preparedness and Response Plan,"Africa, regional",FALSE,FALSE,FALSE,ODA Grants,7.768546
2022,WHO-Strategic Preparedness and Response Plan,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,0.095198
2022,WHO-Strategic Preparedness and Response Plan,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,0.198954
2022,WHO-Strategic Preparedness and Response Plan,Chad,FALSE,FALSE,FALSE,ODA Grants,0.099999
2022,WHO-Strategic Preparedness and Response Plan,Comoros,FALSE,FALSE,FALSE,ODA Grants,0.377928
2022,WHO-Strategic Preparedness and Response Plan,Congo,FALSE,FALSE,FALSE,ODA Grants,0.298205
2022,WHO-Strategic Preparedness and Response Plan,Congo,FALSE,TRUE,FALSE,ODA Grants,0.000263
2022,WHO-Strategic Preparedness and Response Plan,Guinea,FALSE,FALSE,FALSE,ODA Grants,0.252791
2022,WHO-Strategic Preparedness and Response Plan,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,0.163615
2022,WHO-Strategic Preparedness and Response Plan,Equatorial Guinea,FALSE,FALSE,FALSE,ODA Grants,0.19
2022,WHO-Strategic Preparedness and Response Plan,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Grants,0.243992
2022,WHO-Strategic Preparedness and Response Plan,Kenya,FALSE,FALSE,FALSE,ODA Grants,0.054153
2022,WHO-Strategic Preparedness and Response Plan,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,0.138739
2022,WHO-Strategic Preparedness and Response Plan,Rwanda,FALSE,FALSE,FALSE,ODA Grants,0.063648
2022,WHO-Strategic Preparedness and Response Plan,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.02799
2022,WHO-Strategic Preparedness and Response Plan,Senegal,FALSE,FALSE,FALSE,ODA Grants,0.033196
2022,WHO-Strategic Preparedness and Response Plan,Eritrea,FALSE,FALSE,FALSE,ODA Grants,0.063
2022,WHO-Strategic Preparedness and Response Plan,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,0.013931
2022,WHO-Strategic Preparedness and Response Plan,Somalia,FALSE,FALSE,FALSE,ODA Grants,0.580516
2022,WHO-Strategic Preparedness and Response Plan,Djibouti,FALSE,FALSE,FALSE,ODA Grants,0.083331
2022,WHO-Strategic Preparedness and Response Plan,Namibia,FALSE,FALSE,FALSE,ODA Grants,0.130733
2022,WHO-Strategic Preparedness and Response Plan,Sudan,FALSE,FALSE,FALSE,ODA Grants,0.304348
2022,WHO-Strategic Preparedness and Response Plan,South Sudan,FALSE,FALSE,FALSE,ODA Grants,0.153151
2022,WHO-Strategic Preparedness and Response Plan,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.200607
2022,WHO-Strategic Preparedness and Response Plan,Libya,FALSE,FALSE,FALSE,ODA Grants,1.330836
2022,WHO-Strategic Preparedness and Response Plan,Morocco,FALSE,FALSE,FALSE,ODA Grants,0.029075
2022,WHO-Strategic Preparedness and Response Plan,Tunisia,FALSE,FALSE,FALSE,ODA Grants,0.366397
2022,France,Tanzania,FALSE,TRUE,FALSE,ODA Loans,59.553759
2022,France,Central African Republic,FALSE,FALSE,FALSE,ODA Grants,28.130296
2022,France,Nigeria,FALSE,TRUE,FALSE,ODA Grants,1.497221
2022,France,Mauritania,TRUE,FALSE,FALSE,ODA Grants,6.161496
2022,France,Tanzania,FALSE,TRUE,FALSE,ODA Grants,0.444141
2022,France,Guinea,FALSE,TRUE,FALSE,ODA Grants,4.350415
2022,France,Mauritania,TRUE,TRUE,FALSE,ODA Grants,4.636562
2022,France,Namibia,FALSE,FALSE,FALSE,ODA Grants,1.647977
2022,France,Gambia,FALSE,FALSE,FALSE,ODA Grants,4.603695
2022,France,Mauritius,FALSE,FALSE,FALSE,ODA Grants,12.297788
2022,France,Egypt,TRUE,FALSE,FALSE,ODA Grants,0.155824
2022,France,Chad,TRUE,FALSE,FALSE,ODA Grants,17.640286
2022,France,Morocco,FALSE,FALSE,FALSE,ODA Loans,361.464146
2022,France,Madagascar,TRUE,TRUE,FALSE,ODA Grants,0.855296
2022,France,Niger,FALSE,FALSE,FALSE,ODA Loans,16.265567
2022,France,Ethiopia,FALSE,TRUE,FALSE,ODA Grants,1.252095
2022,France,Guinea-Bissau,FALSE,TRUE,FALSE,ODA Grants,0.131454
2022,France,Togo,FALSE,TRUE,FALSE,ODA Loans,2.764012
2022,France,Togo,FALSE,FALSE,FALSE,ODA Loans,9.515067
2022,France,Côte d'Ivoire,FALSE,TRUE,FALSE,ODA Loans,8.184503
2022,France,Congo,FALSE,TRUE,FALSE,ODA Grants,1.006212
2022,France,Burkina Faso,FALSE,TRUE,FALSE,ODA Loans,37.006217
2022,France,Tanzania,FALSE,FALSE,FALSE,ODA Loans,74.966514
2022,France,Benin,FALSE,FALSE,FALSE,ODA Loans,17.821104
2022,France,Madagascar,FALSE,TRUE,FALSE,ODA Grants,5.697686
2022,France,Liberia,FALSE,FALSE,FALSE,ODA Grants,6.83955
2022,France,Tunisia,FALSE,TRUE,FALSE,ODA Grants,2.410997
2022,France,Democratic Republic of the Congo,FALSE,TRUE,FALSE,ODA Grants,8.891537
2022,France,Togo,TRUE,TRUE,FALSE,ODA Grants,1.608266
2022,France,Niger,FALSE,TRUE,FALSE,ODA Grants,6.218687
2022,France,Senegal,FALSE,TRUE,FALSE,ODA Grants,9.525459
2022,France,Tanzania,FALSE,FALSE,FALSE,ODA Grants,10.380737
2022,France,Côte d'Ivoire,FALSE,FALSE,FALSE,ODA Loans,223.408742
2022,France,Chad,FALSE,FALSE,FALSE,ODA Grants,71.1610890000001
2022,France,"Africa, regional",FALSE,TRUE,FALSE,ODA Grants,3.795594
2022,France,Mali,FALSE,TRUE,FALSE,ODA Grants,1.884018
2022,France,Chad,FALSE,TRUE,FALSE,ODA Grants,9.767419
2022,France,Benin,FALSE,TRUE,FALSE,ODA Loans,24.670425
2022,France,Burkina Faso,FALSE,TRUE,FALSE,ODA Grants,6.556549
2022,France,Benin,TRUE,TRUE,FALSE,ODA Grants,3.354611
2022,France,Comoros,FALSE,TRUE,FALSE,ODA Grants,16.557426
2022,France,Cameroon,TRUE,FALSE,FALSE,ODA Grants,4.535049
2022,France,Morocco,TRUE,TRUE,FALSE,ODA Grants,3.587362
2022,France,Guinea,TRUE,FALSE,FALSE,ODA Grants,3.839939
2022,France,Senegal,FALSE,FALSE,FALSE,ODA Loans,90.099147
2022,France,Mozambique,FALSE,FALSE,FALSE,ODA Grants,10.200612
2022,France,Democratic Republic of the Congo,TRUE,FALSE,TRUE,ODA Grants,0.96679
2022,France,Angola,FALSE,TRUE,FALSE,ODA Grants,0.164277
2022,France,Kenya,FALSE,TRUE,FALSE,ODA Grants,0.834742
2022,France,Côte d'Ivoire,FALSE,TRUE,FALSE,ODA Grants,5.711994
2022,France,Kenya,FALSE,FALSE,FALSE,ODA Grants,10.792239
2022,France,Burkina Faso,TRUE,FALSE,FALSE,ODA Grants,7.140278
2022,France,Mozambique,FALSE,TRUE,FALSE,ODA Grants,5.036273
2022,France,Angola,FALSE,FALSE,FALSE,ODA Grants,7.379665
2022,France,Egypt,FALSE,TRUE,FALSE,ODA Loans,208.494695
2022,France,Sudan,FALSE,FALSE,FALSE,ODA Grants,30.407162
2022,France,Kenya,FALSE,FALSE,FALSE,ODA Loans,51.559249
2022,France,Mali,FALSE,TRUE,FALSE,ODA Loans,0.228557
2022,France,Ethiopia,TRUE,TRUE,FALSE,ODA Grants,2.538817
2022,France,Mali,FALSE,FALSE,FALSE,ODA Loans,28.49456
2022,France,Senegal,TRUE,TRUE,FALSE,ODA Grants,0.37996
2022,France,Central African Republic,FALSE,TRUE,FALSE,ODA Grants,4.628496
2022,France,Guinea,FALSE,TRUE,FALSE,ODA Loans,17.394025
2022,France,Ghana,FALSE,TRUE,FALSE,ODA Grants,1.360186
2022,France,Burundi,FALSE,FALSE,FALSE,ODA Grants,9.982292
2022,France,Nigeria,FALSE,FALSE,FALSE,ODA Loans,68.813806
2022,France,Niger,TRUE,FALSE,FALSE,ODA Grants,7.612425
2022,France,Mozambique,TRUE,FALSE,FALSE,ODA Grants,1.577453
2022,France,Senegal,TRUE,TRUE,FALSE,ODA Loans,3.154906
2022,France,Niger,FALSE,TRUE,FALSE,ODA Loans,19.023002
2022,France,Rwanda,FALSE,FALSE,FALSE,ODA Loans,32.413801
2022,France,Tunisia,FALSE,TRUE,FALSE,ODA Loans,79.924282
2022,France,Burkina Faso,FALSE,FALSE,TRUE,ODA Grants,0.00359
2022,France,Libya,FALSE,FALSE,FALSE,ODA Grants,5.861083
2022,France,Algeria,FALSE,FALSE,FALSE,ODA Grants,137.774666
2022,France,Cabo Verde,FALSE,FALSE,FALSE,ODA Grants,2.570264
2022,France,Malawi,FALSE,FALSE,FALSE,ODA Grants,0.431054
2022,France,Sao Tome and Principe,FALSE,FALSE,FALSE,ODA Grants,0.287711
2022,France,Sierra Leone,FALSE,FALSE,FALSE,ODA Grants,7.019002
2022,France,Somalia,FALSE,FALSE,FALSE,ODA Grants,8.253497
2022,France,South Sudan,FALSE,FALSE,FALSE,ODA Grants,6.317525
2022,France,Eswatini,FALSE,FALSE,FALSE,ODA Grants,0.068115
2022,France,Zambia,FALSE,FALSE,FALSE,ODA Grants,3.603844
2022,France,Zimbabwe,FALSE,FALSE,FALSE,ODA Grants,6.615016
2022,France,Guinea-Bissau,FALSE,FALSE,FALSE,ODA Grants,7.106374
2022,France,Cameroon,FALSE,TRUE,FALSE,ODA Grants,2.52132
2022,France,Algeria,FALSE,TRUE,FALSE,ODA Grants,0.652014
2022,France,Cabo Verde,FALSE,TRUE,FALSE,ODA Grants,0.136712
2022,France,Benin,FALSE,TRUE,FALSE,ODA Grants,5.137831
2022,France,Mauritania,FALSE,TRUE,FALSE,ODA Grants,5.252022
2022,France,Tunisia,TRUE,FALSE,FALSE,ODA Grants,0.763741
2022,France,Benin,TRUE,FALSE,TRUE,ODA Grants,0.017102
2022,France,Botswana,TRUE,FALSE,FALSE,ODA Grants,0.052582
2022,France,Central African Republic,TRUE,FALSE,FALSE,ODA Grants,2.271532
2022,France,Ethiopia,TRUE,FALSE,FALSE,ODA Grants,3.828365
2022,France,Morocco,FALSE,FALSE,TRUE,ODA Grants,0.237543
2022,France,Morocco,TRUE,FALSE,FALSE,ODA Grants,1.059534
